spa-30-01489722-a;a;neutral;0.75;inmaduro;-1
spa-30-00759694-n;n;negative;0.75;terrorismo;-1
spa-30-01850315-v;v;neutral;0.75;desplazar,mover;-1
spa-30-02238462-a;a;neutral;0.75;áspero;-1
spa-30-01401854-a;a;negative;0.75;ilegal;-1
spa-30-02292125-v;v;neutral;0.75;ganar,recibir,sacar;-1
spa-30-02118379-a;a;neutral;0.75;serio;-1
spa-30-01973125-v;v;neutral;0.75;bajar;-1
spa-30-00933420-n;n;positive;0.75;arte,creación_artística;-1
spa-30-00304898-r;r;negative;0.75;mortal,sin_vida;-1
spa-30-02547317-a;a;neutral;0.75;húmedo;-1
spa-30-02338615-a;a;positive;0.75;superior;-1
spa-30-01640855-v;v;positive;0.75;completar;-1
spa-30-02176268-v;v;neutral;0.75;sonar;-1
spa-30-00546646-a;a;neutral;0.75;conciso,preciso;-1
spa-30-01941999-a;a;negative;0.75;poco_realista;-1
spa-30-01733477-v;v;neutral;0.75;dar,hacer;-1
spa-30-05982152-n;n;neutral;0.75;finalidad,intención,meta,objetivo,objeto,propósito;-1
spa-30-02416278-v;v;positive;0.75;colaborar,cooperar;-1
spa-30-00003553-n;n;neutral;0.75;conjunto,unidad,unidad_completa;-1
spa-30-02164402-a;a;negative;0.75;insignificante;-1
spa-30-00674607-v;v;neutral;0.75;coger,elegir,escoger,seleccionar;-1
spa-30-02331262-a;a;positive;0.75;afortunado,exitoso,próspero;-1
spa-30-00092156-r;r;negative;0.75;mal;-1
spa-30-01275562-a;a;positive;0.75;importante;-1
spa-30-00230335-a;a;positive;0.75;mejor;-1
spa-30-00577525-n;n;neutral;0.75;servicio;-1
spa-30-01644050-v;v;neutral;0.75;inducir,provocar;-1
spa-30-02578510-v;v;positive;0.75;celebrar;-1
spa-30-00973077-n;n;negative;0.75;guerra;-1
spa-30-00835609-a;a;negative;0.75;incapaz,ineficaz,inútil,vano;-1
spa-30-00883297-n;n;positive;0.75;educación,enseñanza;-1
spa-30-01658814-a;a;neutral;0.75;abierta,no_cercada,no_cercado;-1
spa-30-02569130-a;a;positive;0.75;juicioso,sabio;-1
spa-30-03178782-n;n;positive;0.75;adorno,diseño,figura,patrón;-1
spa-30-02179279-a;a;positive;0.75;sincero;-1
spa-30-01493741-v;v;neutral;0.75;colocar,poner,situar;-1
spa-30-05644922-n;n;negative;0.75;incapacidad;-1
spa-30-00156601-v;v;positive;0.75;aumentar,incrementar;-1
spa-30-01201422-a;a;neutral;0.75;homosexual;-1
spa-30-01437963-a;a;neutral;0.75;extenso,largo;-1
spa-30-00224901-v;v;negative;0.75;debilitar;-1
spa-30-00725772-a;a;negative;0.75;dependiente;-1
spa-30-00205375-r;r;positive;0.75;correctamente,justamente,justificadamente;-1
spa-30-01125429-a;a;negative;0.75;malo;-1
spa-30-00402419-a;a;positive;0.75;vivo;-1
spa-30-02340213-a;a;negative;0.75;inferior;-1
spa-30-09360122-n;n;neutral;0.75;cumbre;-1
spa-30-00251809-a;a;negative;0.75;tímido;-1
spa-30-02386612-a;a;neutral;0.75;bajo,corto;-1
spa-30-01160031-a;a;negative;0.75;dañino,dañoso,nocivo,perjudicial;-1
spa-30-01201100-a;a;neutral;1.0;heterosexual;-1
spa-30-02341266-a;a;positive;0.75;superior;-1
spa-30-09379111-n;n;neutral;0.75;abertura,apertura,claro;-1
spa-30-00452052-r;r;neutral;0.75;de_lleno,directamente;-1
spa-30-00986938-n;n;negative;0.75;fuego;-1
spa-30-13125117-n;n;neutral;0.75;raíz;-1
spa-30-08620061-n;n;neutral;0.75;punto;-1
spa-30-00840902-a;a;negative;0.75;incompetente,ineficiente;-1
spa-30-00909545-a;a;neutral;0.75;regular,uniforme;-1
spa-30-09617867-n;n;positive;0.75;experto;-1
spa-30-02765464-v;v;neutral;0.75;absorber,absorver,recibir,tomar_para_sí;-1
spa-30-01943406-a;a;positive;0.75;razonable,sensato;-1
spa-30-01904930-v;v;neutral;0.75;andar,caminar;-1
spa-30-00873603-a;a;positive;0.75;energético;-1
spa-30-00021766-a;a;positive;0.75;exacto,preciso;-1
spa-30-01794340-a;a;neutral;0.75;elaborado,producido,sofisticado;-1
spa-30-02080577-a;a;positive;0.75;satisfactorio;-1
spa-30-00490035-a;a;positive;0.75;excepcional,extraordinario,insólito;-1
spa-30-02681795-v;v;neutral;0.75;conservar,mantener;-1
spa-30-00803325-v;v;positive;0.75;aprobar,autorizar;-1
spa-30-02551380-a;a;neutral;0.75;seco;-1
spa-30-00671351-n;n;neutral;0.75;intervención,operación;-1
spa-30-02447344-a;a;neutral;0.75;duro,endurecido;-1
spa-30-02460502-a;a;positive;0.75;verdadero;-1
spa-30-00438707-a;a;positive;0.75;listo;-1
spa-30-00205052-r;r;positive;0.75;justo;-1
spa-30-07965085-n;n;neutral;0.75;asociación,comunidad,corporación,cuerpo;-1
spa-30-01354673-v;v;neutral;0.75;acoplar,asociar,conectar,juntar,unir;-1
spa-30-02515341-a;a;neutral;0.75;visible;-1
spa-30-00509846-r;r;positive;0.75;lo_mejor,mejor;-1
spa-30-01509527-a;a;neutral;0.75;intenso;-1
spa-30-00489108-a;a;neutral;0.75;común,habitual,normal,usual;-1
spa-30-02445636-a;a;positive;0.75;duro,resistente;-1
spa-30-00885695-a;a;positive;0.75;entusiasta;-1
spa-30-00409440-a;a;neutral;0.75;oscuro;-1
spa-30-00733905-a;a;negative;0.75;indeseable,no_deseado;-1
spa-30-01100145-v;v;positive;0.75;ganar,triunfar,vencer;-1
spa-30-10547145-n;n;neutral;0.75;santo;-1
spa-30-00260648-v;v;positive;0.75;arreglar,atender,reparar;-1
spa-30-00073048-a;a;negative;0.75;artificial;-1
spa-30-01571363-a;a;neutral;0.75;artificial,irreal;-1
spa-30-01430847-a;a;neutral;0.75;ilógico;-1
spa-30-01488245-a;a;neutral;0.75;maduro;-1
spa-30-00120316-v;v;neutral;0.75;convertir,volver;-1
spa-30-02409412-v;v;positive;0.75;contratar,emplear;-1
spa-30-02517265-a;a;neutral;0.75;invisible;-1
spa-30-00212173-a;a;neutral;0.75;hirsuto,peludo,piloso;-1
spa-30-02513269-a;a;positive;0.75;virtuoso;-1
spa-30-08058098-n;n;neutral;0.75;compañía,empresa,sociedad;-1
spa-30-10214637-n;n;positive;0.75;artífice,autor,descubridor,inventor;-1
spa-30-01116380-a;a;negative;0.75;contrahecho,falseado,falsificado,falso,imitado,imitativo;-1
spa-30-01463965-a;a;positive;0.75;amoroso,cariñoso;-1
spa-30-00052672-a;a;neutral;0.75;adhesivo;-1
spa-30-02541302-a;a;negative;0.75;enfermo;-1
spa-30-01203147-a;a;neutral;1.0;bisexual;-1
spa-30-02448166-a;a;neutral;0.75;blando,suave_al_tacto,suavizado;-1
spa-30-01206474-a;a;neutral;0.75;bajo;-1
spa-30-01119169-v;v;negative;0.75;asaltar,atacar;-1
spa-30-00714273-v;v;neutral;0.75;desconectar,disociar,separar;-1
spa-30-00831191-n;n;neutral;0.75;respiración,respiro;-1
spa-30-01552519-v;v;neutral;0.75;cortar;-1
spa-30-08559508-n;n;neutral;0.75;casa;-1
spa-30-00464962-a;a;negative;0.75;incoherente;-1
spa-30-00956131-a;a;positive;0.75;justo,recto;-1
spa-30-00042769-r;r;negative;0.75;desafortunadamente,desgraciadamente,qué_lástima;-1
spa-30-01323958-v;v;negative;0.75;matar;-1
spa-30-06722453-n;n;neutral;0.75;afirmación,declaración;-1
spa-30-06770275-n;n;positive;0.75;acuerdo,compromiso,pacto;-1
spa-30-00227507-a;a;positive;0.75;mejor;-1
spa-30-00902652-a;a;neutral;0.75;innecesario;-1
spa-30-04673965-n;n;neutral;0.75;apariencia,aspecto,cara,presencia;-1
spa-30-00378665-r;r;negative;0.75;hipócritamente;-1
spa-30-03526198-n;n;neutral;0.75;agujero,cavidad,hueco,orificio;-1
spa-30-00249721-a;a;positive;0.75;audaz;-1
spa-30-01996377-a;a;positive;0.75;responsable;-1
spa-30-05388805-n;n;neutral;0.75;corazón;-1
spa-30-05616246-n;n;positive;0.75;capacidad,ingenio,poder;-1
spa-30-02251743-v;v;neutral;0.75;abonar,pagar;-1
spa-30-02058794-a;a;negative;0.75;peligroso;-1
spa-30-01837744-a;a;positive;0.75;definido,exacto,preciso;-1
spa-30-00648816-a;a;neutral;0.75;nada_crítico;-1
spa-30-00362467-a;a;positive;0.75;alegre,divertido;-1
spa-30-00795863-v;v;negative;0.75;desaprobar,negar,prohibir,proscribir,rechazar,vetar;-1
spa-30-00016756-a;a;neutral;0.75;escaso;-1
spa-30-01472628-a;a;positive;0.75;principal;-1
spa-30-02064745-a;a;neutral;0.75;diferente,distinto;-1
spa-30-02290998-a;a;positive;0.75;estable;-1
spa-30-07420770-n;n;negative;0.75;daño,deterioro,perjuicio;-1
spa-30-09917593-n;n;neutral;0.75;alevín,chaval,chico,chiquillo,chiqüelo,criatura,cría,crío,jovenzuelo,menor_de_edad,mozalbete,muchachuelo,nene,niño,pececillo;-1
spa-30-01945550-a;a;neutral;0.75;mutuo,recíproco;-1
spa-30-00993529-a;a;negative;0.75;fatal;-1
spa-30-00027167-n;n;neutral;0.75;lugar;-1
spa-30-02367363-v;v;neutral;0.75;actuar,hacer;-1
spa-30-01410223-v;v;negative;0.75;golpear,golpear_secamente,pegar;-1
spa-30-01480149-v;v;neutral;0.75;capturar;-1
spa-30-01000214-v;v;neutral;0.75;consignar,registrar;-1
spa-30-00208210-v;v;negative;0.75;agravar,empeorar,exacerbar,exasperar;-1
spa-30-01493897-a;a;negative;0.75;crudo,verde;-1
spa-30-00009650-r;r;positive;0.75;perfectamente;-1
spa-30-01128193-v;v;positive;0.75;proteger;-1
spa-30-00427394-r;r;neutral;0.75;chasquido,explosión;-1
spa-30-07387509-n;n;neutral;0.75;ruido;-1
spa-30-02410393-a;a;neutral;0.75;espeso,grueso;-1
spa-30-00464513-a;a;positive;0.75;coherente;-1
spa-30-02082218-a;a;negative;0.75;insatisfactorio;-1
spa-30-05611302-n;n;neutral;0.75;cabeza,cerebro,mente;-1
spa-30-00931852-v;v;neutral;0.75;denotar,significar,tratar_de_decir;-1
spa-30-02222318-v;v;negative;0.75;arrojar,descartar,desechar,deshacerse,echar,expulsar,olvidar,tirar;-1
spa-30-00584820-a;a;positive;0.75;constructivo;-1
spa-30-00701479-a;a;neutral;0.75;indefinida,indefinido;-1
spa-30-03247620-n;n;neutral;0.75;droga,fármaco;-1
spa-30-07037465-n;n;neutral;0.75;composición,obra,pieza;-1
spa-30-07356676-n;n;neutral;0.75;aumento,crecimiento,incremento;-1
spa-30-00509432-r;r;neutral;0.75;derecho,recto;-1
spa-30-01400562-a;a;positive;0.75;legal;-1
spa-30-00523978-a;a;negative;0.75;incompleto;-1
spa-30-00102201-a;a;neutral;0.75;ambiguo;-1
spa-30-00306314-a;a;positive;0.75;capaz;-1
spa-30-00643250-a;a;positive;0.75;creativo;-1
spa-30-02174896-a;a;positive;0.75;sencillo,simple;-1
spa-30-00625170-a;a;neutral;0.75;insignificante;-1
spa-30-02020590-v;v;positive;0.75;alcanzar,ganar;-1
spa-30-02526085-v;v;positive;0.75;alcanzar,lograr;-1
spa-30-01617192-v;v;neutral;0.75;causar,crear,hacer,realizar;-1
spa-30-05564590-n;n;neutral;0.75;mano,palma,zarpa;-1
spa-30-01755627-a;a;neutral;0.75;temporal;-1
spa-30-00278551-a;a;neutral;0.75;brillante,luminoso;-1
spa-30-00013887-a;a;neutral;0.75;abundante,copioso;-1
spa-30-01493173-a;a;positive;0.75;maduro;-1
spa-30-00829496-a;a;neutral;0.75;incomestible;-1
spa-30-01463963-v;v;positive;0.75;arreglar,colocar;-1
spa-30-01233347-a;a;neutral;0.75;vertical;-1
spa-30-03259505-n;n;neutral;0.75;casa,domicilio,habitáculo,morada,piso,residencia,vivienda;-1
spa-30-01244410-a;a;negative;0.75;hostil,malo;-1
spa-30-02103481-a;a;neutral;0.75;sensible;-1
spa-30-02207206-v;v;neutral;0.75;adquirir,comprar;-1
spa-30-01251128-a;a;neutral;0.75;frío;-1
spa-30-13960974-n;n;neutral;0.75;ausencia;-1
spa-30-00074346-a;a;positive;0.75;natural;-1
spa-30-00953559-n;n;negative;0.75;acción,batalla,combate,conflicto,lucha;-1
spa-30-00836236-v;v;neutral;0.75;representar,simbolizar;-1
spa-30-02622234-v;v;neutral;0.75;conectar,unir;-1
spa-30-02529284-v;v;negative;0.75;abandonar,descuidar,fallar;-1
spa-30-04723816-n;n;neutral;0.75;calidad,cualidad;-1
spa-30-00166146-a;a;positive;0.75;atractivo;-1
spa-30-01858094-a;a;neutral;0.75;privado;-1
spa-30-02054779-a;a;neutral;0.75;impío,no_santificado;-1
spa-30-01939984-a;a;positive;0.75;realista;-1
spa-30-00014014-r;r;negative;0.75;mal,malamente;-1
spa-30-10694258-n;n;neutral;0.75;instructor,maestro,monitor,profesor;-1
spa-30-01013367-v;v;positive;0.75;acentuar,enfatizar,remarcar;-1
spa-30-01195536-a;a;positive;0.75;provechoso,útil;-1
spa-30-13583724-n;n;neutral;0.75;unidad,unidad_de_medida;-1
spa-30-00571643-a;a;negative;0.75;inconsciente;-1
spa-30-11669335-n;n;positive;0.75;flor;-1
spa-30-01099592-v;v;negative;0.75;perder;-1
spa-30-00212414-v;v;positive;0.75;conservar,preservar;-1
spa-30-05015117-n;n;neutral;0.75;frío;-1
spa-30-00360932-v;v;positive;0.75;nacer;-1
spa-30-08190482-n;n;negative;0.75;enemigo;-1
spa-30-05840188-n;n;neutral;0.75;tipo;-1
spa-30-00077645-a;a;negative;0.75;temeroso;-1
spa-30-01002377-a;a;negative;0.75;estéril;-1
spa-30-02584981-a;a;positive;0.75;digno,merecedor;-1
spa-30-00303727-a;a;negative;0.75;tempestuoso;-1
spa-30-06367879-n;n;neutral;0.75;novela;-1
spa-30-00054908-a;a;neutral;0.75;no_adhesivo;-1
spa-30-11466043-n;n;neutral;0.75;calor;-1
spa-30-01752167-a;a;negative;0.75;defectuoso,imperfecto;-1
spa-30-01170243-a;a;positive;0.75;salubre,saludable,sano;-1
spa-30-05016171-n;n;neutral;0.75;calor;-1
spa-30-02327200-v;v;positive;0.75;abastecer,entregar,facilitar,proporcionar,proveer,suministrar,surtir;-1
